site,titulo,link,data_coleta,endereco,atributos,descricao,bairro,cidade,aluguel,condominio,seguro_incendio,iptu,area,quartos,suites,banheiros,vagas_garagem,mobiliado,piscina,academia,sacada,churrasqueira,salao_de_festas
Apolar,"Apartamento Residencial para Locação no Cristo Rei em Curitiba, 80 m²",https://www.apolar.com.br/alugar/curitiba/cristo-rei/alugar-residencial-apartamento-curitiba-cristo-rei-1900,2024-02-19,"Avenida Pres. Affonso Camargo, 849, Cristo Rei - Curitiba","80 m², 1 vaga, 2 quartos","Apartamento com 2 quartos no Bairro Cristo Rei Imóvel com gestão exclusiva ApolarExcelente apartamento no Cristo Rei, arejado, contendo:- Piso laminado;- Cozinha ampla com armário, cooktop;- lavanderia com armário;- Sala ampla para 02 ambientes com sacada;- 02 dormitórios amplos sendo 01 deles suite, wc da suite com box;- Wc com box de vidro e cuba;- 01 Vaga de garagem. CRECI: J-00158",Cristo Rei, Curitiba,1800.0,780.0,32.11,,80.0,2.0,,,1.0,Não,Não,Não,Sim,Não,Não
Apolar,"Apartamento Residencial para Locação no Centro em Curitiba, 50 m²",https://www.apolar.com.br/alugar/curitiba/centro/alugar-residencial-apartamento-curitiba-centro-24602,2024-02-19,"Rua Nunes Machado, 79, Centro - Curitiba","50 m², 1 quarto","Apartamento com 1 quarto no Bairro Centro Imóvel com gestão exclusiva Apolar- Cozinha conjugada com sala, com tabua de passar roupa, ferro, televisão 42 polegadas, microondas, forno, geladeira, fogão, itens de cozinha, armário, sofá de 02 lugares, pia tampo em granito - Quarto com armários planejados, cama, 02 criados mudo, colchão, lustre, abajur, ventilador, televisão 32 polegadas, roupa de cama- Bwc social com armário, tampo em granito, box de vidro, piso e revestimento cerâmico, itens de banheiro- Aquecimento a gás - Piso laminado- Imóvel totalmente mobiliado cama box de casal;- Armários planejados;- Piso laminado;- Persiana;- Lustre;- Bwc social com box de vidro, espelho e pia em granito;Condomínio oferece:- Academia;- Sauna seca e úmida;- Piscina;- Sala de jogos;- Lavanderia;- Espaço Grill, Pizza e Gourmet;- Bistrô;- Wineclub;- Cinema;Proximidades:- Praça Rui Barbosa;- Shopping Curitiba; CRECI: J-00158",Centro, Curitiba,1800.0,780.0,26.26,,50.0,1.0,,,,Sim,Sim,Sim,Não,Não,Não
Apolar,"Apartamento Residencial para Locação no Novo Mundo em Curitiba, 72 m²",https://www.apolar.com.br/alugar/curitiba/novo-mundo/alugar-residencial-apartamento-curitiba-novo-mundo-65232,2024-02-19,"Avenida Brasília, 5474, Novo Mundo - Curitiba","72 m², 1 vaga, 3 quartos","Apartamento com 3 quartos no Bairro Novo Mundo Imóvel com gestão exclusiva ApolarApartamento contendo:03 dormitórios sendo um suíte, sala, cozinha com armários, bwc Social com armário e box blindex, bwc Suíte com armário e box blindex, área de serviço com tanque, com aquecimento elétrico e gás. CRECI: J-04232",Novo Mundo, Curitiba,1800.0,720.0,30.94,,72.0,3.0,,,1.0,Não,Não,Não,Não,Não,Não
Apolar,"Apartamento Residencial para Locação no Centro em Curitiba, 32 m²",https://www.apolar.com.br/alugar/curitiba/centro/alugar-residencial-apartamento-curitiba-centro-87806,2024-02-19,"Avenida Visconde De Guarapuava, 2764, Centro - Curitiba","32 m², 1 banheiro, 1 quarto","Apartamento com 1 quarto no Bairro Centro Imóvel com gestão exclusiva ApolarLINDO STUDIO EM LOCALIZAÇÃO PRIVILEGIADA, PRÓXIMO AOS PRINCIPAIS COMÉRCIOS E SERVIÇOS NO CENTRO DE CURITIBA.- SEMI MOBILIADO COM SACADA- CONTÉN CAMA BOX QUEEN, ARMÁRIOS, TAPETE, CORTINA COM BLACKOUT, TELEVISÃO.- NO ESPAÇO DA COZINHA MESA COM DUAS CADEIRAS COM ALMOFADAS, GELADEIRA DUPLEX ELETROLUX E MOVÉIS PLANEJADOS, MICROONDAS, FOGÃO DE DUAS BOCAS POR INDUÇÃO, EXAUSTOR - NA SACADA TANQUE - BANHEIRO COM BOX, CHUVEIRO E ARMÁRIOS- POSSUI CHAVE ELETRÔNICA E FÍSICA- CONDOMÍNIO OFERECE ÁRE DE LASER COM:PORTARIA 24H, PRAÇA COBERTA, RECREAÇÃO COBERTA, PLAYGROUND, QUADRA POLIESPORTIVA, PISCINA COBERTA, SOLARIUM PISCINA, FITNESS.TERRAÇO COM CHURRASQUEIRA E LAVANDERIAMEZANINO COM - SALÃO DE FESTAS E ESPAÇO GOURMET CRECI: J-04136",Centro, Curitiba,1800.0,535.03,26.26,,32.0,1.0,,1.0,,Sim,Sim,Não,Sim,Sim,Sim
Apolar,"Apartamento Residencial para Locação no Pinheirinho em Curitiba, 83 m²",https://www.apolar.com.br/alugar/curitiba/pinheirinho/alugar-residencial-apartamento-curitiba-pinheirinho-106169,2024-02-19,"Rua Lothario Boutin, 220, Pinheirinho - Curitiba","83 m², 2 banheiros, 1 vaga, 2 quartos, 1 suite, , , , , , , , , ,  , pet","Apartamento com 2 quartos no Bairro Pinheirinho Imóvel com gestão exclusiva ApolarCaracterísticas:Apartamento no Condomínio Spazzio Cosenza, com dois quartos, sendo uma suíte em Curitiba, no bairro Capão Raso/Pinheirinho, próximo ao hospital do idoso, Max Atacadista, com:Sala ampla, bem arejada, com piso laminado, mesa com quatro cadeiras; Cozinha estilo americana com o passa pratos em granito preto. Armários, pia com o tampo em granito preto. Piso cerâmica; Área de serviço, sendo conjugada com a cozinha com piso e tanque em cerâmica; São dois dormitórios, sendo uma suíte, todos com o piso laminado e guarda roupas;Todas as janelas em esquadrias em alumínio;Uma vaga de garagemVantagens:Casa em ótima localização, no coração do Capão Raso / Pinheirinho, com farmácias, ônibus, mercado, lotérica muito próximos. Ótima mobilidade urbana e fácil acesso ao centro da cidade.Área Comum: Piscina, elevador, portaria 24 horas, churrasqueiras, salões de festa Proximidades:Hospital do Idoso, Muffato Max Atacadista, Servopa, terminal do Pinheirinho, Praça zumbi dos PalmaresInformações Adicionais:Andar: 3Aptos por andar: 6Aquecimento: elétricoÁrea total:83 m²Área privativa: 53 m²Elevador: simEdifício:Spazzio CosenzaEntre Ruas: Rua Ipiranga, Rua Francisco Raitani, Rua Eloi Orestes Zeglin, BR116 - linha verdeGaragem: sim, uma vaga CRECI: J-04232",Pinheirinho, Curitiba,1800.0,400.0,33.28,,83.0,2.0,1.0,2.0,1.0,Não,Sim,Não,Não,Sim,Não
Apolar,"Apartamento Residencial para Locação no Centro em Curitiba, 57 m²",https://www.apolar.com.br/alugar/curitiba/centro/alugar-residencial-apartamento-curitiba-centro-106200,2024-02-19,"Rua Visconde De Nacar, 287, Centro - Curitiba","57 m², 1 banheiro, 1 vaga, 1 quarto, 1 suite","Apartamento com 1 quarto no Bairro Centro Imóvel com gestão exclusiva ApolarCaracterísticas:Apartamento mobiliado com um dormitório no Bairro mais Charmoso de Curitiba, Mercês.Living para dois ambientes, com estante, painel e ar condicionado;Cozinha estilo americana, com armários planejados;Uma suíte (box blindex, chuveiro elétrico), com armários planejados e sacada;Uma vaga de garagemVantagens:Ótima localização, a região é bem servida demercados, farmácias, bancos, colégios e outros comércios. Área Comum:Lavanderia coletivaProximidades:Sesc da Esquina, Região Centro, Paróquia Nossa Senhora das MercêsInformações Adicionais:Andar: 3Aquecimento: ElétricoÁrea total:57,41m²Área privativa: 41,00m²Elevador: sim Edifício: The PointEntre Ruas:Padre Anchieta e Padre AgostinhoGaragem: sim**VALOR DE IPTU NÃO LANÇADO, COMPETENCIA 2024 NÃO SAIU AINDA**IF: 11.021.013.011-3** CRECI: J-04232",Centro, Curitiba,1800.0,583.91,27.43,,57.0,1.0,1.0,1.0,1.0,Sim,Não,Não,Sim,Não,Não
Apolar,,https://www.apolar.com.br/alugar/curitiba/cajuru/alugar-residencial-apartamento-curitiba-cajuru-401077,2024-02-19,", ,  -",,, -,,,,,,,,,,,Não,Não,Não,Não,Não,Não
Apolar,"Apartamento Residencial para Locação no Alto Da Rua Xv em Curitiba, 97 m²",https://www.apolar.com.br/alugar/curitiba/alto-da-rua-xv/alugar-residencial-apartamento-curitiba-alto-da-rua-xv-552206,2024-02-19,"Avenida Sen. Souza Naves, 550, Alto Da Rua Xv - Curitiba","97 m², 2 banheiros, 1 vaga, 3 quartos, pet","Apartamento com 3 quartos no Bairro Alto Da Rua Xv Imóvel com gestão exclusiva ApolarCaracterísticas:Ótimo apartamento, contendo três dormitórios, sendo um com armários e painel de TV, um com armário, dois banheiros sociais com box de vidro, sala ampla para dois ambientes, cozinha com armários embutidos, área de serviço ampla e arejada. Excelente localização.1 vaga.Vantagens:Ótima localização, Região com infraestrutura de serviços.Condomínio Oferece:Portão eletrônico, portaria com interfone, parque infantil.Proximidades:Super Condor Cristo Rei, Universidade Estácio de Sá, Hospital Universitário Cajuru Informações Adicionais:Andar: 4Aquecimento: ElétricoÁrea total: 97,00 m²Área privativa: 91,00 m²Elevador: NãoEdifício: MontrealEntre Ruas: Zelia Moura dos Santos e Atilio Bório.Garagem: Sim. CRECI: J-04232",Alto Da Rua Xv, Curitiba,1800.0,530.0,36.8,,97.0,3.0,,2.0,1.0,Não,Não,Não,Não,Não,Não
Apolar,"Apartamento Residencial para Locação no Cristo Rei em Curitiba, 139 m²",https://www.apolar.com.br/alugar/curitiba/cristo-rei/alugar-residencial-apartamento-curitiba-cristo-rei-85094,2024-02-19,"Avenida São José, 840, Cristo Rei - Curitiba","139 m², 1 vaga, 3 quartos, 1 suite","Apartamento com 3 quartos no Bairro Cristo Rei Imóvel com gestão exclusiva ApolarAPARTAMENTO COM PISO EMPARQUET E LUMINÁRIAS EM LED LOCALIZADO NO BAIRRO CRISTO REI EM CURITIBA, CONTENDO:- SALA AMPLA PARA 2 AMBIENTES- 3 DORMITÓRIOS SENDO 1 SUITE- BWC SOCIAL COM BOX, ESPELHO, LAVATÓRIO EM GRANITO E PISO CERÂMICO- BWC PRIVATIVO COM BOX, ESPELHO E PISO CERÂMICO- COZINHA COM ARMÁRIOS PLANEJADOS, MESA EMBUTIDA, BALCÃO E TAMPO EM GRANITO E PIA EM INOX- ÁREA DE SERVIÇO COM TANQUE EM PORCELANA- DEPENDÊNCIA COMPLETA PARA EMPREGADA- GARAGEM INDIVIDUAL COBERTA N° 03CONDOMÍNIO OFERECE:- PORTÃO ELETRÔNICO - INTERFONE- JARDIM- ANTENA EXTERNA CRECI: J-04136",Cristo Rei, Curitiba,1800.0,481.58,46.16,,139.0,3.0,1.0,,1.0,Não,Não,Não,Não,Não,Não
Apolar,"Apartamento Residencial para Locação no Rebouças em Curitiba, 82 m²",https://www.apolar.com.br/alugar/curitiba/reboucas/alugar-residencial-apartamento-curitiba-reboucas-87803,2024-02-19,"Rua Lamenha Lins, 1754, Rebouças - Curitiba","82 m², 2 banheiros, 3 quartos","Apartamento com 3 quartos no Bairro Rebouças Imóvel com gestão exclusiva ApolarAPARTAMENTO NO BAIRRO REBOUÇAS, CONTENDO:- AMPLO E AREJADO- AMPLA SALA DE ESTAR / OU JANTAR- 03 DORMITÓRIOS AMPLOS- 02 BANHEIROS- COZINHA GOURMET AMPLA- ESCRITÓRIO- LAVANDERIA- GARAGEM INDIVIDUAL E AMPLA- CONDOMÍNIO OFERECE:- SALÃO DE FESTAS CRECI: J-04136",Rebouças, Curitiba,1800.0,500.0,33.28,,82.0,3.0,,2.0,,Não,Não,Não,Não,Não,Sim
Apolar,"Apartamento Residencial para Locação no Boa Vista em Curitiba, 115 m²",https://www.apolar.com.br/alugar/curitiba/boa-vista/alugar-residencial-apartamento-curitiba-boa-vista-106092,2024-02-19,"Rua Lodovico Geronazzo, 46, Boa Vista - Curitiba","115 m², 2 banheiros, 1 vaga, 2 quartos, 1 suite, , , , , , , , , ,  , pet","Apartamento com 2 quartos no Bairro Boa Vista Imóvel com gestão exclusiva ApolarCaracterísticas:Apartamento muito bem localizado no bairro Boa Vista em Curitiba, com aproximadamente 115,21 m² de área total, bem próximo a o terminal Boa Vista, face norte, contendo:Sala para dois ambientes com piso laminado, sacada, cozinha com bom espaço de circulação, toda revestida em azulejo com armários, área de serviço com tanque, dois dormitórios com piso laminado, sendo uma suíte, banheiro social com box, chuveiro elétrico. Atenção:Só os armários da cozinha vão fazer parte da locação, os demais móveis e eletros o proprietário vai retirado. Vantagens:Excelente região da cidadeEnsolaradoÁrea Comum:ElevadorPortão eletrônicoHall de entradaProximidades:Supermercados GasparinTerminal BoaVistaColégio Rosário CuritibaColégio Positivo - Boa VistaInformações Adicionais:Aptos por andar: 4ºAquecimento: elétricoÁrea total: 115,21m²Área privativa: 70,28 m²Elevador: SimEdifício: Rio da Prata Garagem: 1 vaga**Atenção: Só os armários da cozinha vão fazer parte da locação, os demais móveis e eletros o proprietário vai retirar** CRECI: J-04232",Boa Vista, Curitiba,1800.0,555.0,41.48,,115.0,2.0,1.0,2.0,1.0,Não,Não,Não,Sim,Não,Não
Apolar,"Apartamento Residencial para Locação no Água Verde em Curitiba, 59 m²",https://www.apolar.com.br/alugar/curitiba/agua-verde/alugar-residencial-apartamento-curitiba-agua-verde-87249,2024-02-19,"Avenida Silva Jardim, 3733, Água Verde - Curitiba","59 m², 1 vaga, 2 quartos","Apartamento com 2 quartos no Bairro Água Verde Imóvel com gestão exclusiva ApolarAPARTAMENTO NO BAIRRO SEMINÁRIO EM CURITIBA, CONTENDO:- SALA.- COZINHA.- BWC SOCIAL COM BOX ACRÍLICO.- 02 DORMITÓRIOS.- 01 VAGA DE GARAGEM. CRECI: J-04136",Água Verde, Curitiba,1800.0,480.0,27.43,,59.0,2.0,,,1.0,Não,Não,Não,Não,Não,Não
Apolar,"Apartamento Residencial para Locação no Centro em Curitiba, 47 m²",https://www.apolar.com.br/alugar/curitiba/centro/alugar-residencial-apartamento-curitiba-centro-106111,2024-02-19,"Rua Doutor Faivre, 1044, Centro - Curitiba","47 m², 1 banheiro, 1 quarto, pet","Apartamento com 1 quarto no Bairro Centro Imóvel com gestão exclusiva ApolarCaracterísticas: Este excelente apartamento, recém-construído e disponível para a primeira locação, está situado no Condomínio New Faivre, com 1 dormitório. Sua localização estratégica na rua Dr. Faivre, no centro da cidade, oferece praticidade e fácil acesso a diversas comodidades.O imóvel conta com uma sala, sacada com vista livre, cozinha e banheiro completo. A região proporciona acesso rápido a supermercados, farmácias, restaurantes e bancos, assegurando conveniência aos residentes. Próximo a faculdades e uma variedade de comércios, serviços e facilidades, o apartamento proporciona um estilo de vida conveniente.O condomínio oferece diversas áreas comuns, incluindo Espaço Gourmet, Home Office, Pub, Fitness, Bike, Estética, Lavanderia, Zen, Salão de Festas e Rooftop, proporcionando um estilo de vida completo e agradável aos moradores. CRECI: J-04232",Centro, Curitiba,1800.0,600.0,26.26,,47.0,1.0,,1.0,,Não,Não,Não,Sim,Não,Sim
Apolar,"Apartamento Residencial para Locação no Boa Vista em Curitiba, 83 m²",https://www.apolar.com.br/alugar/curitiba/boa-vista/alugar-residencial-apartamento-curitiba-boa-vista-106267,2024-02-19,"Rua Waldomiro Dombeck, 55, Boa Vista - Curitiba","83 m², 1 banheiro, 1 vaga, 3 quartos, pet","Apartamento com 3 quartos no Bairro Boa Vista Imóvel com gestão exclusiva ApolarCaracterísticas:Localizado em um dos bairros mais tranquilos da cidade, este apartamento em andar alto da Rua Waldomiro Dombeck, 55, oferece uma vista panorâmica deslumbrante. Com uma sala ampla para dois ambientes, é o local perfeito para relaxar ou entreter convidados.O apartamento possui três dormitórios, sendo um deles um pouco menor, ideal para ser utilizado como escritório ou sala de estudos. O banheiro é equipado com box de vidro, proporcionando um aspecto moderno e elegante.A área de serviço é prática e funcional, contendo um tanque. A cozinha, por sua vez, é equipada com armários, oferecendo amplo espaço para armazenamento.Este apartamento é perfeito para quem busca conforto e praticidade. Agende uma visita e venha conhecer seu novo lar!Vantagens:Excelente localização com toda infraestrutura de transportes, serviços, e área comercialÁrea comumportaria 24 horas, academia, salão de festas, playgroundProximidadesSupermercado Gasparin, Clube Duque de CaxiasInformações adicionais:Área privativa: 65,25m² Área total: 83,36m² Elevador: simEdifício: San Felipoandar: 11ºGaragem: sim**Valor de iptu 2024 ainda não disponível, será lançado assim que for disponibilizado** CRECI: J-04232",Boa Vista, Curitiba,1800.0,863.9,33.28,,83.0,3.0,,1.0,1.0,Não,Não,Sim,Não,Não,Sim
Apolar,"Apartamento Residencial para Locação no Centro em Curitiba, 39 m²",https://www.apolar.com.br/alugar/curitiba/centro/alugar-residencial-apartamento-curitiba-centro-105293,2024-02-19,"Rua Xv De Novembro, 1500, Centro - Curitiba","39 m², 1 banheiro, 1 quarto","Apartamento com 1 quarto no Bairro Centro Imóvel com gestão exclusiva ApolarCaracterísticas:Kitnet mobiliada no Centro:Sala com sofá, rack e TVCozinha com armários, fogão por indução, frigobar e microondas Banheiro social com box de vidroDormitório com guarda-roupas e cama casal Vantagens:Pronto para morarExcelente localização, no Centro da cidadeProximidades:Hospital de Clínicas, ReitoriaInformações Adicionais:Andar: 11°Aptos por andar: 6Aquecimento: ElétricoÁrea total: 39m²Área privativa: 39m²Elevador: SimEdifício: XV de NovembroEntre Ruas: Ubaldino do Amaral e General CarneiroGaragem: Não CRECI: J-04232",Centro, Curitiba,1750.0,400.0,26.26,,39.0,1.0,,1.0,,Não,Não,Não,Não,Não,Não
Apolar,"Apartamento Residencial para Locação no Rebouças em Curitiba, 26 m²",https://www.apolar.com.br/alugar/curitiba/reboucas/alugar-residencial-apartamento-curitiba-reboucas-87500,2024-02-19,"Avenida Silva Jardim, 1011, Rebouças - Curitiba","26 m², 1 quarto","Apartamento com 1 quarto no Bairro Rebouças Imóvel com gestão exclusiva ApolarÓTIMO STUDIO TOTALMENTE MOBILIADO, LOCALIZADO NO CENTRO DE CURITIBA, A 100M DA UTFPR E A 300M DO SHOPPING CURITIBA, CONTENDO:- DORMITÓRIO COM CAMA BOX DE CASAL, PAINEL DE CABECEIRA, LENÇOL, ALMOFADAS, TRAVESSEIROS, COBERTAS, TOALHA, JOGO DE CAMA E ARMÁRIO PLANEJADO.- COZINHA COM FOGÃO ELÉTRICO, GELADEIRA, MICRO-ONDAS, AIR-FRYER, CAFETEIRA, COPOS, PRATOS, XÍCARAS, POTES, TALHERES, PANOS, MESA, BANCADA, BALCÃO EM GRANITO, PIA INOX, E ARMÁRIOS PLANEJADOS.- BWC SOCIAL COM BOX DE VIDRO TEMPERADO, CHUVEIROS, LAVATÓRIO EM PORCELANA, TAMPO EM GRANITO, ARMÁRIO EMBUTIDO E PISO EM REVESTIMENTO CERÂMICO.CONDOMÍNIO POSSUI:- LAVANDERIA EQUIPADA.- SALÃO DE FESTAS.- ESPAÇO GOURMET.- LOUNGE.- ACADEMIA.- SALÃO DE JOGOS.- ESPAÇO TEEN.- BICICLETÁRIO.- COWORKING. CRECI: J-04136",Rebouças, Curitiba,1750.0,400.0,26.26,,26.0,1.0,,,,Sim,Não,Sim,Não,Não,Sim
Apolar,"Apartamento Residencial para Locação no Jardim Social em Curitiba, 120 m²",https://www.apolar.com.br/alugar/curitiba/jardim-social/alugar-residencial-apartamento-curitiba-jardim-social-551965,2024-02-19,"Rua Fagundes Varela, 1950, Jardim Social - Curitiba","120 m², 3 quartos","Apartamento com 3 quartos no Bairro Jardim Social Imóvel com gestão exclusiva ApolarExcelente apartamento, localizado no Bairro Jardim Social na região de Curitiba, contendo;- Sala ampla para 2 ambientes. - Banheiro Social revestido com cerâmica.CRECI: J-04232",Jardim Social, Curitiba,1750.0,,41.48,,120.0,3.0,,,,Não,Não,Não,Não,Não,Não
